pollster,state,population,day,weighted_clinton,weighted_trump,samplesize_total,c-minus-t
SurveyMonkey,Alabama,rv,2016-08-17,31.0,53.0,958.0,-22.0
SurveyMonkey,Alabama,rv,2016-08-18,31.0,53.0,958.0,-22.0
SurveyMonkey,Alabama,rv,2016-08-19,31.0,53.0,958.0,-22.0
SurveyMonkey,Alabama,rv,2016-08-20,31.0,53.0,958.0,-22.0
SurveyMonkey,Alabama,rv,2016-08-21,31.0,53.0,958.0,-22.0
SurveyMonkey,Alabama,rv,2016-08-22,31.0,53.0,958.0,-22.0
SurveyMonkey,Alabama,rv,2016-08-23,31.0,53.0,958.0,-22.0
SurveyMonkey,Alabama,rv,2016-08-24,31.0,53.0,958.0,-22.0
SurveyMonkey,Alabama,rv,2016-08-25,31.0,53.0,958.0,-22.0
SurveyMonkey,Alabama,rv,2016-08-26,31.0,53.0,958.0,-22.0
SurveyMonkey,Alabama,rv,2016-08-27,31.0,53.0,958.0,-22.0
SurveyMonkey,Alabama,rv,2016-08-28,31.0,53.0,958.0,-22.0
SurveyMonkey,Alabama,rv,2016-08-29,31.0,53.0,958.0,-22.0
SurveyMonkey,Alabama,rv,2016-08-30,31.0,53.0,958.0,-22.0
SurveyMonkey,Alabama,rv,2016-08-31,31.0,53.0,958.0,-22.0
SurveyMonkey,Alabama,rv,2016-09-01,31.0,53.0,958.0,-22.0
SurveyMonkey,Alaska,lv,2016-10-17,31.0,46.0,443.0,-15.0
SurveyMonkey,Alaska,lv,2016-10-18,31.0,46.0,905.0,-15.0
SurveyMonkey,Alaska,lv,2016-10-19,31.0,46.0,905.0,-15.0
SurveyMonkey,Alaska,lv,2016-10-20,31.66447196322747,45.66776401838626,1353.0,-14.003292055158788
SurveyMonkey,Alaska,lv,2016-10-21,31.66447196322747,45.66776401838626,1353.0,-14.003292055158788
SurveyMonkey,Alaska,lv,2016-10-22,31.66447196322747,45.66776401838626,1353.0,-14.003292055158788
SurveyMonkey,Alaska,lv,2016-10-23,31.66447196322747,45.66776401838626,1353.0,-14.003292055158788
SurveyMonkey,Alaska,lv,2016-10-24,33.22008839008456,45.95028603548706,1647.0,-12.730197645402498
SurveyMonkey,Alaska,lv,2016-10-25,34.06338610322957,45.95905684047395,1947.0,-11.89567073724438
SurveyMonkey,Alaska,lv,2016-10-26,35.2671707361848,45.95700882080694,1772.0,-10.689838084622139
SurveyMonkey,Alaska,lv,2016-10-27,36.24097917132412,46.14972856415568,1613.0,-9.90874939283156
SurveyMonkey,Alaska,lv,2016-10-28,36.030369836835284,46.124317796610605,1947.0,-10.09394795977532
SurveyMonkey,Alaska,lv,2016-10-29,36.08645003964494,46.32680849102406,1868.0,-10.240358451379123
SurveyMonkey,Alaska,lv,2016-10-30,35.29288204499457,46.43183719112528,2250.0,-11.138955146130712
SurveyMonkey,Alaska,lv,2016-10-31,34.705024595943414,46.34174058682925,1956.0,-11.63671599088584
SurveyMonkey,Alaska,lv,2016-11-01,33.516168466597136,46.697094204256274,2065.0,-13.180925737659138
SurveyMonkey,Alaska,lv,2016-11-02,32.91367029577248,46.81765054543695,1797.0,-13.903980249664471
SurveyMonkey,Alaska,lv,2016-11-03,32.44357545768422,46.776563301582534,1494.0,-14.332987843898316
SurveyMonkey,Alaska,lv,2016-11-04,31.65140872169169,47.017199238893994,1160.0,-15.365790517202303
SurveyMonkey,Alaska,lv,2016-11-05,31.0,47.508535989006226,791.0,-16.508535989006226
SurveyMonkey,Alaska,lv,2016-11-06,31.0,47.508535989006226,791.0,-16.508535989006226
SurveyMonkey,Alaska,lv,2016-11-07,31.0,48.0,409.0,-17.0
SurveyMonkey,Alaska,rv,2016-08-09,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-10,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-11,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-12,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-13,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-14,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-15,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-16,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-17,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-18,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-19,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-20,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-21,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-22,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-23,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-24,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-25,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-26,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-27,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-28,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-29,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-30,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-08-31,31.0,38.0,989.0,-7.0
SurveyMonkey,Alaska,rv,2016-09-01,31.0,38.0,989.0,-7.0
SurveyMonkey,Arizona,lv,2016-10-08,41.0,44.0,1028.0,-3.0
SurveyMonkey,Arizona,lv,2016-10-09,41.0,44.0,1028.0,-3.0
SurveyMonkey,Arizona,lv,2016-10-10,41.0,44.0,1028.0,-3.0
SurveyMonkey,Arizona,lv,2016-10-11,41.0,44.0,1028.0,-3.0
SurveyMonkey,Arizona,lv,2016-10-12,41.0,44.0,1028.0,-3.0
SurveyMonkey,Arizona,lv,2016-10-13,41.0,44.0,1028.0,-3.0
SurveyMonkey,Arizona,lv,2016-10-14,41.0,44.0,1028.0,-3.0
SurveyMonkey,Arizona,lv,2016-10-15,41.0,44.0,1028.0,-3.0
SurveyMonkey,Arizona,lv,2016-10-16,41.0,44.0,1028.0,-3.0
SurveyMonkey,Arizona,lv,2016-10-17,41.0,42.0,1550.0,-1.0
SurveyMonkey,Arizona,lv,2016-10-18,41.51530809698435,42.51530809698435,3302.0,-1.0
SurveyMonkey,Arizona,lv,2016-10-19,41.51530809698435,42.51530809698435,3302.0,-1.0
SurveyMonkey,Arizona,lv,2016-10-20,41.679980997538195,42.67998099753819,5049.0,-0.9999999999999929
SurveyMonkey,Arizona,lv,2016-10-21,41.679980997538195,42.67998099753819,5049.0,-0.9999999999999929
SurveyMonkey,Arizona,lv,2016-10-22,41.679980997538195,42.67998099753819,5049.0,-0.9999999999999929
SurveyMonkey,Arizona,lv,2016-10-23,41.679980997538195,42.67998099753819,5049.0,-0.9999999999999929
SurveyMonkey,Arizona,lv,2016-10-24,41.98285878733358,42.753409219387564,6391.0,-0.7705504320539802
SurveyMonkey,Arizona,lv,2016-10-25,42.179114879100204,42.99393731085478,7848.0,-0.8148224317545782
SurveyMonkey,Arizona,lv,2016-10-26,42.38402411151008,43.195958235284294,7618.0,-0.8119341237742148
SurveyMonkey,Arizona,lv,2016-10-27,42.59128170951545,43.199683395950174,7327.0,-0.6084016864347248
SurveyMonkey,Arizona,lv,2016-10-28,42.84409745196826,43.16384719907275,9075.0,-0.31974974710448834
SurveyMonkey,Arizona,lv,2016-10-29,43.21840510176037,43.16066508646445,9482.0,0.05774001529591999
SurveyMonkey,Arizona,lv,2016-10-30,43.51882530045041,43.13357304817567,11804.0,0.38525225227473925
SurveyMonkey,Arizona,lv,2016-10-31,43.59511506270612,43.15321406429467,10462.0,0.44190099841144814
SurveyMonkey,Arizona,lv,2016-11-01,43.955651413371704,42.805074617520496,11614.0,1.150576795851208
SurveyMonkey,Arizona,lv,2016-11-02,44.27044788741866,42.77369795055048,10294.0,1.4967499368681842
SurveyMonkey,Arizona,lv,2016-11-03,44.529456126269,42.72756139047855,8833.0,1.801894735790448
SurveyMonkey,Arizona,lv,2016-11-04,44.681409575119105,42.6493717459306,7085.0,2.0320378291885035
SurveyMonkey,Arizona,lv,2016-11-05,45.0,42.48543685490753,4931.0,2.514563145092467
SurveyMonkey,Arizona,lv,2016-11-06,45.0,42.48543685490753,4931.0,2.514563145092467
SurveyMonkey,Arizona,lv,2016-11-07,45.0,42.0,2609.0,3.0
SurveyMonkey,Arizona,rv,2016-08-09,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-10,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-11,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-12,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-13,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-14,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-15,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-16,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-17,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-18,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-19,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-20,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-21,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-22,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-23,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-24,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-25,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-26,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-27,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-28,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-29,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-30,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-08-31,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arizona,rv,2016-09-01,37.0,39.0,2026.0,-2.0
SurveyMonkey,Arkansas,lv,2016-10-17,33.0,54.0,498.0,-21.0
SurveyMonkey,Arkansas,lv,2016-10-18,33.516873126003226,53.48312687399678,1068.0,-19.966253747993555
SurveyMonkey,Arkansas,lv,2016-10-19,33.516873126003226,53.48312687399678,1068.0,-19.966253747993555
SurveyMonkey,Arkansas,lv,2016-10-20,34.339687671824116,52.99167459340581,1592.0,-18.651986921581695
SurveyMonkey,Arkansas,lv,2016-10-21,34.339687671824116,52.99167459340581,1592.0,-18.651986921581695
SurveyMonkey,Arkansas,lv,2016-10-22,34.339687671824116,52.99167459340581,1592.0,-18.651986921581695
SurveyMonkey,Arkansas,lv,2016-10-23,34.339687671824116,52.99167459340581,1592.0,-18.651986921581695
SurveyMonkey,Arkansas,lv,2016-10-24,34.96254970485234,52.993623830577,2038.0,-18.031074125724658
SurveyMonkey,Arkansas,lv,2016-10-25,35.75420419304754,52.79879622712653,2522.0,-17.04459203407899
SurveyMonkey,Arkansas,lv,2016-10-26,36.74282909990087,52.40288160464818,2499.0,-15.660052504747313
SurveyMonkey,Arkansas,lv,2016-10-27,37.16541141665284,52.405420721904854,2522.0,-15.240009305252016
SurveyMonkey,Arkansas,lv,2016-10-28,36.56262015506959,52.89950806489376,3218.0,-16.33688790982417
SurveyMonkey,Arkansas,lv,2016-10-29,36.15356824629357,53.45170648511996,3475.0,-17.298138238826397
SurveyMonkey,Arkansas,lv,2016-10-30,35.79954558153821,53.706228716725406,4273.0,-17.906683135187194
SurveyMonkey,Arkansas,lv,2016-10-31,35.631342833382064,53.80518258715408,3827.0,-18.173839753772015
SurveyMonkey,Arkansas,lv,2016-11-01,34.4703542021377,54.47499526744417,4273.0,-20.004641065306473
SurveyMonkey,Arkansas,lv,2016-11-02,33.910579166604236,54.86751073305201,3798.0,-20.95693156644777
SurveyMonkey,Arkansas,lv,2016-11-03,33.46059792167545,55.26970103916228,3205.0,-21.809103117486828
SurveyMonkey,Arkansas,lv,2016-11-04,33.29644736530052,55.35177631734974,2509.0,-22.055328952049216
SurveyMonkey,Arkansas,lv,2016-11-05,32.961749673742894,55.51912516312856,1728.0,-22.557375489385663
SurveyMonkey,Arkansas,lv,2016-11-06,32.961749673742894,55.51912516312856,1728.0,-22.557375489385663
SurveyMonkey,Arkansas,lv,2016-11-07,32.0,56.0,930.0,-24.0
SurveyMonkey,Arkansas,rv,2016-08-09,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-10,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-11,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-12,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-13,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-14,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-15,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-16,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-17,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-18,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-19,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-20,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-21,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-22,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-23,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-24,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-25,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-26,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-27,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-28,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-29,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-30,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-08-31,37.0,46.0,765.0,-9.0
SurveyMonkey,Arkansas,rv,2016-09-01,37.0,46.0,765.0,-9.0
SurveyMonkey,California,lv,2016-06-09,54.0,28.0,1264.0,26.0
SurveyMonkey,California,lv,2016-06-10,54.0,28.0,1264.0,26.0
SurveyMonkey,California,lv,2016-10-17,54.0,31.0,1923.0,23.0
SurveyMonkey,California,lv,2016-10-18,54.0,30.999999999999996,4281.0,23.000000000000004
SurveyMonkey,California,lv,2016-10-19,54.0,30.999999999999996,4281.0,23.000000000000004
SurveyMonkey,California,lv,2016-10-20,54.00000000000001,31.000000000000004,6712.0,23.000000000000004
SurveyMonkey,California,lv,2016-10-21,54.00000000000001,31.000000000000004,6712.0,23.000000000000004
SurveyMonkey,California,lv,2016-10-22,54.00000000000001,31.000000000000004,6712.0,23.000000000000004
SurveyMonkey,California,lv,2016-10-23,54.00000000000001,31.000000000000004,6712.0,23.000000000000004
SurveyMonkey,California,lv,2016-10-24,54.25135776542451,30.74864223457549,8976.0,23.502715530849017
SurveyMonkey,California,lv,2016-10-25,54.407906127286964,30.592093872713033,11481.0,23.81581225457393
SurveyMonkey,California,lv,2016-10-26,54.59774106430595,30.40225893569404,11842.0,24.19548212861191
SurveyMonkey,California,lv,2016-10-27,54.99513971041213,30.004860289587867,11800.0,24.990279420824265
SurveyMonkey,California,lv,2016-10-28,55.16749757154775,29.832502428452237,14328.0,25.33499514309551
SurveyMonkey,California,lv,2016-10-29,55.50821133658588,29.667218382728386,14588.0,25.840992953857494
SurveyMonkey,California,lv,2016-10-30,55.5811899599434,29.716601270366695,17243.0,25.864588689576706
SurveyMonkey,California,lv,2016-10-31,55.673478269061455,29.671599822704717,14979.0,26.001878446356738
SurveyMonkey,California,lv,2016-11-01,55.84157977308998,29.846432767996486,15186.0,25.995147005093497
SurveyMonkey,California,lv,2016-11-02,56.0,29.81752504407317,12902.0,26.18247495592683
SurveyMonkey,California,lv,2016-11-03,56.0,30.008736715724996,10586.0,25.991263284275004
SurveyMonkey,California,lv,2016-11-04,56.00000000000001,30.334945971023192,8058.0,25.665054028976815
SurveyMonkey,California,lv,2016-11-05,56.0,30.50265518946372,5367.0,25.49734481053628
SurveyMonkey,California,lv,2016-11-06,56.0,30.50265518946372,5367.0,25.49734481053628
SurveyMonkey,California,lv,2016-11-07,56.0,31.0,2712.0,25.0
SurveyMonkey,California,rv,2016-08-09,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-10,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-11,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-12,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-13,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-14,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-15,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-16,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-17,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-18,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-19,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-20,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-21,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-22,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-23,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-24,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-25,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-26,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-27,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-28,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-29,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-30,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-08-31,49.0,28.0,2574.0,21.0
SurveyMonkey,California,rv,2016-09-01,49.0,28.5612503886471,6786.0,20.4387496113529
SurveyMonkey,California,rv,2016-09-02,49.0,29.0,4212.0,20.0
SurveyMonkey,California,rv,2016-09-03,49.0,29.0,4212.0,20.0
SurveyMonkey,California,rv,2016-09-04,49.0,29.0,4212.0,20.0
SurveyMonkey,California,rv,2016-09-05,49.0,29.0,4212.0,20.0
SurveyMonkey,California,rv,2016-09-06,49.0,29.0,4212.0,20.0
SurveyMonkey,California,rv,2016-09-07,49.0,29.0,4212.0,20.0
SurveyMonkey,California,rv,2016-09-08,49.0,29.0,4212.0,20.0
SurveyMonkey,Colorado,lv,2016-10-08,44.0,37.0,956.0,7.0
SurveyMonkey,Colorado,lv,2016-10-09,44.0,37.0,956.0,7.0
SurveyMonkey,Colorado,lv,2016-10-10,44.0,37.0,956.0,7.0
SurveyMonkey,Colorado,lv,2016-10-11,44.0,37.0,956.0,7.0
SurveyMonkey,Colorado,lv,2016-10-12,44.0,37.0,956.0,7.0
SurveyMonkey,Colorado,lv,2016-10-13,44.0,37.0,956.0,7.0
SurveyMonkey,Colorado,lv,2016-10-14,44.0,37.0,956.0,7.0
SurveyMonkey,Colorado,lv,2016-10-15,44.0,37.0,956.0,7.0
SurveyMonkey,Colorado,lv,2016-10-16,44.0,37.0,956.0,7.0
SurveyMonkey,Colorado,lv,2016-10-17,44.0,38.0,1595.0,6.0
SurveyMonkey,Colorado,lv,2016-10-18,44.515109514277306,38.0,3395.0,6.515109514277306
SurveyMonkey,Colorado,lv,2016-10-19,44.515109514277306,38.0,3395.0,6.515109514277306
SurveyMonkey,Colorado,lv,2016-10-20,44.67784362194626,38.0,5126.0,6.677843621946259
SurveyMonkey,Colorado,lv,2016-10-21,44.67784362194626,38.0,5126.0,6.677843621946259
SurveyMonkey,Colorado,lv,2016-10-22,44.67784362194626,38.0,5126.0,6.677843621946259
SurveyMonkey,Colorado,lv,2016-10-23,44.67784362194626,38.0,5126.0,6.677843621946259
SurveyMonkey,Colorado,lv,2016-10-24,44.51995883723701,38.23292213660713,6543.0,6.2870367006298835
SurveyMonkey,Colorado,lv,2016-10-25,44.22361273957065,38.38247916792514,8075.0,5.841133571645507
SurveyMonkey,Colorado,lv,2016-10-26,44.03756520419105,38.765012193985704,7882.0,5.272553010205343
SurveyMonkey,Colorado,lv,2016-10-27,43.821735188885256,39.1846091276583,7713.0,4.637126061226958
SurveyMonkey,Colorado,lv,2016-10-28,43.85432531162242,39.33367774328804,9640.0,4.520647568334375
SurveyMonkey,Colorado,lv,2016-10-29,43.49465106176904,39.68849049752872,10211.0,3.8061605642403222
SurveyMonkey,Colorado,lv,2016-10-30,43.412468297891095,39.57410268688042,12623.0,3.8383656110106728
SurveyMonkey,Colorado,lv,2016-10-31,43.326731702021014,39.65787963010975,11206.0,3.6688520719112674
SurveyMonkey,Colorado,lv,2016-11-01,43.31041831348798,39.81911826406054,12451.0,3.491300049427437
SurveyMonkey,Colorado,lv,2016-11-02,43.360074377330704,39.79018351814665,11049.0,3.5698908591840564
SurveyMonkey,Colorado,lv,2016-11-03,43.22664300695147,39.74643452652937,9418.0,3.4802084804220996
SurveyMonkey,Colorado,lv,2016-11-04,42.99999999999999,39.67212364309129,7491.0,3.3278763569087033
SurveyMonkey,Colorado,lv,2016-11-05,43.0,39.51760708294855,5189.0,3.482392917051449
SurveyMonkey,Colorado,lv,2016-11-06,43.0,39.51760708294855,5189.0,3.482392917051449
SurveyMonkey,Colorado,lv,2016-11-07,43.0,40.0,2777.0,3.0
SurveyMonkey,Colorado,rv,2016-08-09,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-10,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-11,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-12,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-13,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-14,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-15,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-16,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-17,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-18,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-19,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-20,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-21,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-22,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-23,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-24,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-25,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-26,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-27,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-28,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-29,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-30,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-08-31,37.0,37.0,2428.0,0.0
SurveyMonkey,Colorado,rv,2016-09-01,37.0,37.0,2428.0,0.0
SurveyMonkey,Connecticut,lv,2016-10-17,50.0,36.0,515.0,14.0
SurveyMonkey,Connecticut,lv,2016-10-18,50.52196435861105,36.0,1129.0,14.52196435861105
SurveyMonkey,Connecticut,lv,2016-10-19,50.52196435861105,36.0,1129.0,14.52196435861105
SurveyMonkey,Connecticut,lv,2016-10-20,50.68174056827409,36.66846986220023,1697.0,14.013270706073854
SurveyMonkey,Connecticut,lv,2016-10-21,50.68174056827409,36.66846986220023,1697.0,14.013270706073854
SurveyMonkey,Connecticut,lv,2016-10-22,50.68174056827409,36.66846986220023,1697.0,14.013270706073854
SurveyMonkey,Connecticut,lv,2016-10-23,50.68174056827409,36.66846986220023,1697.0,14.013270706073854
SurveyMonkey,Connecticut,lv,2016-10-24,50.757017588209344,37.21994021363965,2185.0,13.53707737456969
SurveyMonkey,Connecticut,lv,2016-10-25,50.80592689078131,37.57824385399655,2739.0,13.22768303678476
SurveyMonkey,Connecticut,lv,2016-10-26,50.99999999999999,37.966990159780686,2840.0,13.033009840219307
SurveyMonkey,Connecticut,lv,2016-10-27,51.2254407602954,38.37485705319508,2979.0,12.85058370710032
SurveyMonkey,Connecticut,lv,2016-10-28,51.38028579102204,38.29991797953271,3904.0,13.080367811489332
SurveyMonkey,Connecticut,lv,2016-10-29,51.35783751621508,38.07577558390192,4450.0,13.282061932313155
SurveyMonkey,Connecticut,lv,2016-10-30,51.29528581449292,37.88772488939685,5623.0,13.407560925096071
SurveyMonkey,Connecticut,lv,2016-10-31,51.332809927574324,37.746380012740325,5135.0,13.586429914834
SurveyMonkey,Connecticut,lv,2016-11-01,51.50707049903369,37.242247138266045,5968.0,14.264823360767643
SurveyMonkey,Connecticut,lv,2016-11-02,51.58441157388245,37.12667066338159,5352.0,14.45774091050086
SurveyMonkey,Connecticut,lv,2016-11-03,51.50011285846492,36.94952294562355,4599.0,14.550589912841367
SurveyMonkey,Connecticut,lv,2016-11-04,51.35513585407436,36.644864145925624,3674.0,14.710271708148738
SurveyMonkey,Connecticut,lv,2016-11-05,51.52093507474762,36.47906492525239,2560.0,15.041870149495232
SurveyMonkey,Connecticut,lv,2016-11-06,51.52093507474762,36.47906492525239,2560.0,15.041870149495232
