,Airfield,S2,Wait_Time,C_Start,C0,C_avg,Sch_Departure,Act_Departure,BFO_Dest_City,BFO_Destination_Country_Code,order,Pass_ID,Departure_Date,Departure_Time,Time_of_Day,Period_of_Week,Day_of_Week,Month,Season,Year
2600,SAF,2030-01-06 12:21,3,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973345,9889414,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2601,SAF,2030-01-06 12:21,3,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973346,9889415,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2602,SAF,2030-01-06 12:24,7,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973347,9889403,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2603,SAF,2030-01-06 12:25,8,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973348,9889402,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2604,SAF,2030-01-06 12:26,8,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973349,9889409,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2605,SAF,2030-01-06 12:28,8,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973350,9889434,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2606,SAF,2030-01-06 12:28,8,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973351,9889432,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2607,SAF,2030-01-06 12:29,8,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973352,9889437,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2608,SAF,2030-01-06 12:29,8,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973353,9889439,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2609,SAF,2030-01-06 12:31,10,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973354,9889444,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2610,SAF,2030-01-06 12:31,10,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973355,9889443,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2611,SAF,2030-01-06 12:32,9,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973356,9889466,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2612,SAF,2030-01-06 12:33,9,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973357,9889473,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2613,SAF,2030-01-06 12:34,9,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973358,9889474,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2614,SAF,2030-01-06 12:35,10,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973359,9889476,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2615,SAF,2030-01-06 12:36,7,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973360,9889514,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2616,SAF,2030-01-06 12:38,NA,NA,1,NA,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973361,9889511,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2617,SAF,2030-01-06 12:39,7,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973362,9889534,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2618,SAF,2030-01-06 12:40,6,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973363,9889552,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2619,SAF,2030-01-06 12:40,6,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973364,9889541,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2620,SAF,2030-01-06 12:40,7,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973365,9889550,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2621,SAF,2030-01-06 12:40,7,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973366,9889543,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2622,SAF,2030-01-06 12:42,7,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973367,9889569,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2623,SAF,2030-01-06 12:42,7,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973368,9889571,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2624,SAF,2030-01-06 12:43,8,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973369,9889582,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2625,SAF,2030-01-06 12:44,9,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973370,9889584,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2626,SAF,2030-01-06 12:45,9,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973371,9889587,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2627,SAF,2030-01-06 12:45,10,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973372,9889588,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2628,SAF,2030-01-06 12:46,10,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973373,9889589,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2629,SAF,2030-01-06 12:46,11,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973374,9889590,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2630,SAF,2030-01-06 12:47,12,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973375,9889592,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2631,SAF,2030-01-06 12:48,3,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973376,9889649,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2632,SAF,2030-01-06 12:48,3,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973377,9889653,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2633,SAF,2030-01-06 12:50,3,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973378,9889661,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2634,SAF,2030-01-06 12:50,4,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973379,9889662,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2635,SAF,2030-01-06 12:50,4,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973380,9889663,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2636,SAF,2030-01-06 12:51,5,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973381,9889666,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2637,SAF,2030-01-06 12:52,5,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973382,9889667,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2638,SAF,2030-01-06 12:52,12,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973383,9889626,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2639,SAF,2030-01-06 12:52,13,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973384,9889627,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2640,SAF,2030-01-06 12:53,NA,NA,1,NA,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973385,9889706,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2641,SAF,2030-01-06 12:53,NA,NA,1,NA,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973386,9889708,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2642,SAF,2030-01-06 12:54,14,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973387,9889633,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2643,SAF,2030-01-06 12:54,14,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973388,9889637,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2644,SAF,2030-01-06 12:55,14,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973389,9889634,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2645,SAF,2030-01-06 12:55,14,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973391,9889639,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2646,SAF,2030-01-06 12:56,15,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973392,9889640,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2647,SAF,2030-01-06 12:57,8,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973393,9889693,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2648,SAF,2030-01-06 12:57,NA,NA,1,NA,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973394,9889694,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2649,SAF,2030-01-06 13:00,NA,NA,1,NA,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973395,9889585,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2650,SAF,2030-01-06 13:01,19,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973396,9889646,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2651,SAF,2030-01-06 13:01,5,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973397,9889736,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2652,SAF,2030-01-06 13:01,5,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973398,9889735,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2653,SAF,2030-01-06 13:02,5,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973399,9889739,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2654,SAF,2030-01-06 13:03,16,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973400,9889687,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2655,SAF,2030-01-06 13:03,7,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973401,9889751,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2656,SAF,2030-01-06 13:04,7,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973402,9889746,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2657,SAF,2030-01-06 13:04,18,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973403,9889690,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2658,SAF,2030-01-06 13:05,18,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973404,9889691,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2659,SAF,2030-01-06 13:05,8,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973405,9889758,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2660,SAF,2030-01-06 13:06,8,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973406,9889757,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2661,SAF,2030-01-06 13:06,19,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973407,9889696,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2662,SAF,2030-01-06 13:06,19,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973408,9889697,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2663,SAF,2030-01-06 13:07,NA,NA,1,NA,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973409,9889833,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2664,SAF,2030-01-06 13:07,18,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973410,9889705,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2665,SAF,2030-01-06 13:09,8,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973411,9889790,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2666,SAF,2030-01-06 13:09,9,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973412,9889781,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2667,SAF,2030-01-06 13:11,21,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973413,9889712,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2668,SAF,2030-01-06 13:11,22,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973414,9889709,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2669,SAF,2030-01-06 13:11,9,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973415,9889810,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2670,SAF,2030-01-06 13:13,8,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973416,9889826,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2671,SAF,2030-01-06 13:13,9,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973417,9889821,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2672,SAF,2030-01-06 13:13,24,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973418,9889715,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2673,SAF,2030-01-06 13:14,24,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973420,9889722,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2674,SAF,2030-01-06 13:15,25,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973421,9889720,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2675,SAF,2030-01-06 13:15,25,1,1,1,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973422,9889540,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2676,SAF,2030-01-06 13:16,32,1,1,1,2030-01-06 16:52,2030-01-06 16:58,VES033,VES,9973423,9889642,2030-01-06,16:58:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2677,SAF,2030-01-06 13:17,26,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973424,9889726,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2678,SAF,2030-01-06 13:18,2,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973425,9889901,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2679,SAF,2030-01-06 13:18,2,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973426,9889898,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2680,SAF,2030-01-06 13:18,2,1,1,1,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973427,9889900,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2681,SAF,2030-01-06 13:20,29,1,2,1.333333333,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973428,9889728,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2682,SAF,2030-01-06 13:22,NA,NA,2,NA,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973429,9889934,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2683,SAF,2030-01-06 13:22,NA,NA,2,NA,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973430,9889936,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2684,SAF,2030-01-06 13:23,32,1,2,1.333333333,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973431,9889729,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2685,SAF,2030-01-06 13:23,32,1,2,1.333333333,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973432,9889731,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2686,SAF,2030-01-06 13:24,2,2,2,2,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973433,9889940,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2687,SAF,2030-01-06 13:25,3,2,2,2,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973434,9889941,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2688,SAF,2030-01-06 13:25,30,1,2,1.333333333,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973435,9889763,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2689,SAF,2030-01-06 13:25,30,1,2,1.333333333,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973436,9889764,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2690,SAF,2030-01-06 13:26,30,1,2,1.333333333,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973437,9889766,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2691,SAF,2030-01-06 13:26,4,2,2,2,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973438,9889949,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2692,SAF,2030-01-06 13:27,3,2,2,2,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973439,9889950,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2693,SAF,2030-01-06 13:27,3,2,2,2,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973440,9889951,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2694,SAF,2030-01-06 13:27,4,2,2,2,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973442,9889952,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2695,SAF,2030-01-06 13:27,4,2,2,2,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973443,9889953,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2696,SAF,2030-01-06 13:27,27,1,2,1.5,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973444,9889817,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2697,SAF,2030-01-06 13:28,28,1,2,1.5,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973445,9889815,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2698,SAF,2030-01-06 13:28,32,1,2,1.333333333,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973446,9889773,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2699,SAF,2030-01-06 13:28,32,1,2,1.333333333,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973447,9889775,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2700,SAF,2030-01-06 13:28,32,1,2,1.333333333,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973448,9889776,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2701,SAF,2030-01-06 13:28,26,1,2,1.5,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973449,9889836,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2702,SAF,2030-01-06 13:29,26,1,2,1.5,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973450,9889837,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2703,SAF,2030-01-06 13:30,27,1,2,1.5,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973451,9889839,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2704,SAF,2030-01-06 13:30,24,1,2,1.5,2030-01-06 20:53,2030-01-06 21:20,VES033,VES,9973452,9889857,2030-01-06,21:20:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2705,SAF,2030-01-06 13:31,25,1,2,1.5,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973453,9889858,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2706,SAF,2030-01-06 13:32,26,1,2,1.5,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973454,9889862,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2707,SAF,2030-01-06 13:32,27,1,2,1.5,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973455,9889849,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2708,SAF,2030-01-06 13:32,27,1,2,1.5,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973456,9889851,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2709,SAF,2030-01-06 13:32,26,1,2,1.5,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973457,9889863,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2710,SAF,2030-01-06 13:33,28,1,2,1.5,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973458,9889852,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2711,SAF,2030-01-06 13:33,26,1,2,1.5,2030-01-06 17:44,2030-01-06 17:36,VES064,VES,9973459,9889421,2030-01-06,17:36:00,3 - AFTERNOON,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
2712,SAF,2030-01-06 13:34,2,2,2,2,2030-01-06 17:44,2030-01-06 18:04,SCO057,SCO,9973460,9890031,2030-01-06,18:04:00,4 - EVENING,1 - WEEKDAY,7 - SUN,01-Jan,1 - WINTER,2030
